Video,Frame,SIM,CC,NSS,Recall,Area_Pct
Sports_2160P-1733_crf_10_ss_00_t_20.0.mp4,279,0.236,0.3602,1.4452,0.6882,0.1324
Sports_2160P-1733_crf_10_ss_00_t_20.0.mp4,419,0.4402,0.6954,2.6682,0.9605,0.114
Sports_2160P-1733_crf_10_ss_00_t_20.0.mp4,559,0.3979,0.5463,1.8002,0.6622,0.1311
Sports_2160P-1ddc_crf_10_ss_00_t_20.0.mp4,0,0.3527,0.6339,2.8577,0.9478,0.1172
Sports_2160P-1ddc_crf_10_ss_00_t_20.0.mp4,140,0.2817,0.4593,1.6734,0.4317,0.093
Sports_2160P-1ddc_crf_10_ss_00_t_20.0.mp4,280,0.2486,0.4574,2.0784,0.5238,0.0642
Sports_2160P-1ddc_crf_10_ss_00_t_20.0.mp4,420,0.3112,0.5167,1.9314,0.6719,0.0881
Sports_2160P-1ddc_crf_10_ss_00_t_20.0.mp4,560,0.2009,0.4539,2.5296,0.7879,0.0723
Sports_2160P-210c_crf_10_ss_00_t_20.0.mp4,0,0.3422,0.6617,3.5743,0.8673,0.0575
Sports_2160P-210c_crf_10_ss_00_t_20.0.mp4,140,0.3786,0.6461,3.5555,0.8044,0.0664
Sports_2160P-210c_crf_10_ss_00_t_20.0.mp4,280,0.2572,0.316,0.7427,0.1749,0.0558
Sports_2160P-210c_crf_10_ss_00_t_20.0.mp4,420,0.1391,0.1818,0.7266,0.2138,0.0967
Sports_2160P-210c_crf_10_ss_00_t_20.0.mp4,560,0.1286,0.1968,0.7931,0.0811,0.108
Sports_2160P-2e1d_crf_10_ss_00_t_20.0.mp4,0,0.2989,0.6008,2.8151,0.9623,0.1184
Sports_2160P-2e1d_crf_10_ss_00_t_20.0.mp4,140,0.3196,0.5578,2.6963,0.8407,0.1063
Sports_2160P-2e1d_crf_10_ss_00_t_20.0.mp4,280,0.0814,-0.0292,-0.2678,0.0606,0.1268
Sports_2160P-2e1d_crf_10_ss_00_t_20.0.mp4,420,0.2381,0.2687,0.9761,0.3984,0.109
Sports_2160P-2e1d_crf_10_ss_00_t_20.0.mp4,560,0.1923,0.1946,0.7546,0.2879,0.1441
Sports_2160P-391a_crf_10_ss_00_t_20.0.mp4,0,0.3874,0.6812,3.24,0.8787,0.0767
Sports_2160P-391a_crf_10_ss_00_t_20.0.mp4,140,0.4678,0.7134,3.4415,0.8143,0.0727
Sports_2160P-391a_crf_10_ss_00_t_20.0.mp4,280,0.1886,0.3331,1.4039,0.1553,0.0369
Sports_2160P-391a_crf_10_ss_00_t_20.0.mp4,420,0.4115,0.6458,2.6106,0.791,0.0864
Sports_2160P-391a_crf_10_ss_00_t_20.0.mp4,560,0.3287,0.5221,2.8778,0.6377,0.078
Sports_2160P-3d85_crf_10_ss_00_t_20.0.mp4,0,0.3359,0.6628,3.5884,0.9213,0.1012
Sports_2160P-3d85_crf_10_ss_00_t_20.0.mp4,140,0.224,0.3912,1.6773,0.5027,0.0975
Sports_2160P-3d85_crf_10_ss_00_t_20.0.mp4,280,0.2204,0.256,0.7249,0.1569,0.0563
Sports_2160P-3d85_crf_10_ss_00_t_20.0.mp4,420,0.3503,0.5048,1.8164,0.4127,0.0646
Sports_2160P-3d85_crf_10_ss_00_t_20.0.mp4,560,0.1873,0.2974,1.5077,0.4194,0.0822
Sports_2160P-4aae_crf_10_ss_00_t_20.0.mp4,0,0.2598,0.4999,2.55,0.875,0.0925
Sports_2160P-4aae_crf_10_ss_00_t_20.0.mp4,140,0.2007,0.398,3.2945,0.9096,0.0874
Sports_2160P-4aae_crf_10_ss_00_t_20.0.mp4,280,0.2133,0.3915,3.3041,0.8161,0.0907
Sports_2160P-4aae_crf_10_ss_00_t_20.0.mp4,420,0.2227,0.3525,2.4834,0.5952,0.0961
Sports_2160P-4aae_crf_10_ss_00_t_20.0.mp4,560,0.2166,0.406,3.0215,0.7705,0.0901
Sports_2160P-5ef3_crf_10_ss_00_t_20.0.mp4,0,0.3001,0.4349,1.6287,0.6331,0.1143
Sports_2160P-5ef3_crf_10_ss_00_t_20.0.mp4,140,0.2462,0.4268,1.8795,0.3438,0.0715
Sports_2160P-5ef3_crf_10_ss_00_t_20.0.mp4,280,0.145,0.4332,2.8645,1.0,0.1283
Sports_2160P-5ef3_crf_10_ss_00_t_20.0.mp4,420,0.0672,0.1215,0.9506,0.0613,0.1203
Sports_2160P-5ef3_crf_10_ss_00_t_20.0.mp4,560,0.0962,0.1572,0.5515,0.0781,0.1198
Sports_2160P-7af7_crf_10_ss_00_t_20.0.mp4,0,0.3508,0.6876,3.7207,0.9325,0.0892
Sports_2160P-7af7_crf_10_ss_00_t_20.0.mp4,140,0.2739,0.426,1.7694,0.4709,0.0801
Sports_2160P-7af7_crf_10_ss_00_t_20.0.mp4,280,0.2946,0.6169,3.6242,0.963,0.0774
Sports_2160P-7af7_crf_10_ss_00_t_20.0.mp4,420,0.3539,0.5897,2.5302,0.6445,0.074
Sports_2160P-7af7_crf_10_ss_00_t_20.0.mp4,560,0.2433,0.5111,3.2295,0.8617,0.0828
TelevisionClip_1080P-3758_crf_10_ss_00_t_20.0.mp4,0,0.3043,0.5703,3.1995,0.8516,0.1196
TelevisionClip_1080P-3758_crf_10_ss_00_t_20.0.mp4,140,0.2587,0.3003,0.9022,0.2917,0.1131
TelevisionClip_1080P-3758_crf_10_ss_00_t_20.0.mp4,280,0.2309,0.1889,0.6597,0.1836,0.0718
TelevisionClip_1080P-3758_crf_10_ss_00_t_20.0.mp4,420,0.2446,0.2954,1.2106,0.3855,0.0885
TelevisionClip_1080P-3758_crf_10_ss_00_t_20.0.mp4,560,0.2181,0.2854,1.4574,0.3788,0.0793
TelevisionClip_1080P-3d10_crf_10_ss_00_t_20.0.mp4,0,0.4105,0.6659,2.9347,0.8633,0.0965
TelevisionClip_1080P-3d10_crf_10_ss_00_t_20.0.mp4,140,0.2641,0.368,1.3976,0.2786,0.0554
TelevisionClip_1080P-3d10_crf_10_ss_00_t_20.0.mp4,280,0.3211,0.3528,1.0917,0.4635,0.1282
TelevisionClip_1080P-3d10_crf_10_ss_00_t_20.0.mp4,420,0.4277,0.6242,2.842,0.7052,0.0734
TelevisionClip_1080P-3d10_crf_10_ss_00_t_20.0.mp4,560,0.4098,0.6709,4.3398,0.7288,0.0552
TelevisionClip_1080P-68c6_crf_10_ss_00_t_20.0.mp4,0,0.3425,0.7786,5.163,0.9865,0.0956
TelevisionClip_1080P-68c6_crf_10_ss_00_t_20.0.mp4,139,0.2991,0.6128,3.9052,0.9812,0.0878
TelevisionClip_1080P-68c6_crf_10_ss_00_t_20.0.mp4,279,0.4049,0.6008,3.6476,0.6712,0.0578
TelevisionClip_1080P-68c6_crf_10_ss_00_t_20.0.mp4,419,0.287,0.4347,1.8277,0.729,0.0987
TelevisionClip_1080P-68c6_crf_10_ss_00_t_20.0.mp4,559,0.3162,0.6372,3.8097,0.907,0.083
VerticalVideo_1080P-2f00_crf_10_ss_00_t_20.0.mp4,0,0.3399,0.6004,2.7641,0.9427,0.1186
VerticalVideo_1080P-2f00_crf_10_ss_00_t_20.0.mp4,140,0.2015,0.537,4.0656,1.0,0.0942
VerticalVideo_1080P-2f00_crf_10_ss_00_t_20.0.mp4,280,0.3272,0.6353,3.3249,0.9859,0.1052
VerticalVideo_1080P-2f00_crf_10_ss_00_t_20.0.mp4,420,0.248,0.4135,1.5275,0.517,0.1166
VerticalVideo_1080P-2f00_crf_10_ss_00_t_20.0.mp4,560,0.2856,0.3103,0.9579,0.3514,0.1117
VerticalVideo_1080P-3709_crf_10_ss_00_t_20.0.mp4,0,0.1944,0.4656,2.7973,0.8729,0.0835
VerticalVideo_1080P-3709_crf_10_ss_00_t_20.0.mp4,140,0.1418,0.3903,2.6143,0.9875,0.1021
VerticalVideo_1080P-3709_crf_10_ss_00_t_20.0.mp4,280,0.3073,0.2796,0.8065,0.2346,0.0803
VerticalVideo_1080P-3709_crf_10_ss_00_t_20.0.mp4,420,0.2911,0.4843,2.3692,0.756,0.0867
VerticalVideo_1080P-3709_crf_10_ss_00_t_20.0.mp4,560,0.1698,0.1856,0.6046,0.1795,0.0965
VerticalVideo_1080P-4925_crf_10_ss_00_t_20.0.mp4,0,0.3107,0.3502,1.1185,0.5539,0.1647
VerticalVideo_1080P-4925_crf_10_ss_00_t_20.0.mp4,140,0.1747,0.047,0.0168,0.127,0.1311
VerticalVideo_1080P-4925_crf_10_ss_00_t_20.0.mp4,280,0.4276,0.6749,3.0219,0.8087,0.0992
VerticalVideo_1080P-4925_crf_10_ss_00_t_20.0.mp4,420,0.4587,0.7432,3.5848,0.9514,0.1074
VerticalVideo_1080P-4925_crf_10_ss_00_t_20.0.mp4,560,0.3232,0.4511,1.6701,0.4479,0.1014
VerticalVideo_1080P-4b92_crf_10_ss_00_t_20.0.mp4,0,0.2767,0.5548,3.3322,0.9516,0.1146
VerticalVideo_1080P-4b92_crf_10_ss_00_t_20.0.mp4,140,0.2864,0.5313,3.3964,0.758,0.1144
VerticalVideo_1080P-4b92_crf_10_ss_00_t_20.0.mp4,280,0.3157,0.529,2.6942,0.8108,0.0989
VerticalVideo_1080P-4b92_crf_10_ss_00_t_20.0.mp4,420,0.2745,0.458,2.2036,0.8487,0.1118
VerticalVideo_1080P-4b92_crf_10_ss_00_t_20.0.mp4,560,0.2658,0.5197,3.0898,0.8933,0.1064
VerticalVideo_1080P-766b_crf_10_ss_00_t_20.0.mp4,0,0.3568,0.5744,2.9191,0.7577,0.0795
VerticalVideo_1080P-766b_crf_10_ss_00_t_20.0.mp4,140,0.4382,0.6318,3.4218,0.7661,0.0757
VerticalVideo_1080P-766b_crf_10_ss_00_t_20.0.mp4,280,0.3901,0.6522,3.6996,0.8889,0.0768
VerticalVideo_1080P-766b_crf_10_ss_00_t_20.0.mp4,420,0.4447,0.7072,3.6965,0.8527,0.0775
VerticalVideo_1080P-766b_crf_10_ss_00_t_20.0.mp4,560,0.3603,0.5991,3.2123,0.8448,0.0989
VerticalVideo_2160P-6d62_crf_10_ss_00_t_20.0.mp4,0,0.4603,0.7112,2.7841,0.8601,0.1091
VerticalVideo_2160P-6d62_crf_10_ss_00_t_20.0.mp4,139,0.3103,0.5159,2.478,0.8619,0.1178
VerticalVideo_2160P-6d62_crf_10_ss_00_t_20.0.mp4,279,0.298,0.4126,1.6893,0.5755,0.1002
VerticalVideo_2160P-6d62_crf_10_ss_00_t_20.0.mp4,419,0.3277,0.6113,3.3227,0.9379,0.1032
VerticalVideo_2160P-6d62_crf_10_ss_00_t_20.0.mp4,559,0.3718,0.6009,2.9691,0.7705,0.0973
Vlog_1080P-010b_crf_10_ss_00_t_20.0.mp4,0,0.2562,0.3227,1.0151,0.3597,0.1252
Vlog_1080P-010b_crf_10_ss_00_t_20.0.mp4,140,0.2784,0.3634,1.1679,0.3399,0.091
Vlog_1080P-010b_crf_10_ss_00_t_20.0.mp4,280,0.4101,0.7021,3.9164,0.9234,0.0795
Vlog_1080P-010b_crf_10_ss_00_t_20.0.mp4,420,0.4023,0.6574,4.3065,0.8696,0.0793
Vlog_1080P-010b_crf_10_ss_00_t_20.0.mp4,560,0.1925,0.2761,1.2565,0.4412,0.1078
Vlog_1080P-2394_crf_10_ss_00_t_20.0.mp4,0,0.4036,0.7452,4.5788,0.9481,0.0731
Vlog_1080P-2394_crf_10_ss_00_t_20.0.mp4,140,0.3578,0.6343,4.3739,0.8214,0.0672
Vlog_1080P-2394_crf_10_ss_00_t_20.0.mp4,280,0.3901,0.6455,3.831,0.8192,0.0658
Vlog_1080P-2394_crf_10_ss_00_t_20.0.mp4,420,0.413,0.6865,4.3181,0.8255,0.0587
Vlog_1080P-2394_crf_10_ss_00_t_20.0.mp4,560,0.3178,0.5762,3.8111,0.7458,0.0709
Vlog_1080P-4f26_crf_10_ss_00_t_20.0.mp4,0,0.3568,0.6921,2.893,0.8473,0.0762
Vlog_1080P-4f26_crf_10_ss_00_t_20.0.mp4,140,0.2732,0.5926,3.9037,0.8525,0.0906
Vlog_1080P-4f26_crf_10_ss_00_t_20.0.mp4,280,0.3169,0.3342,0.9699,0.1381,0.059
Vlog_1080P-4f26_crf_10_ss_00_t_20.0.mp4,420,0.1767,0.5112,4.2233,1.0,0.1044
Vlog_1080P-4f26_crf_10_ss_00_t_20.0.mp4,560,0.1737,0.5474,4.3099,1.0,0.1084
Vlog_1080P-52fe_crf_10_ss_00_t_20.0.mp4,0,0.4047,0.7514,3.8901,0.9456,0.0864
Vlog_1080P-52fe_crf_10_ss_00_t_20.0.mp4,140,0.321,0.4749,2.5727,0.6684,0.0745
Vlog_1080P-52fe_crf_10_ss_00_t_20.0.mp4,280,0.3105,0.5395,2.8595,0.8611,0.1105
Vlog_1080P-52fe_crf_10_ss_00_t_20.0.mp4,420,0.3806,0.6549,3.5136,0.9087,0.098
Vlog_1080P-52fe_crf_10_ss_00_t_20.0.mp4,560,0.3556,0.6727,3.8072,0.8889,0.0822
Vlog_1080P-6686_crf_10_ss_00_t_20.0.mp4,0,0.2444,0.5708,3.6062,0.9664,0.0992
Vlog_1080P-6686_crf_10_ss_00_t_20.0.mp4,140,0.1056,-0.0083,-0.0289,0.0345,0.1081
Vlog_1080P-6686_crf_10_ss_00_t_20.0.mp4,280,0.1833,0.1016,0.327,0.1571,0.0824
Vlog_1080P-6686_crf_10_ss_00_t_20.0.mp4,420,0.0838,-0.0279,-0.2519,0.0339,0.1043
Vlog_1080P-6686_crf_10_ss_00_t_20.0.mp4,560,0.1339,0.0354,0.0716,0.0317,0.0747
Vlog_2160P-0577_crf_10_ss_00_t_20.0.mp4,0,0.449,0.7673,3.409,0.9324,0.0949
Vlog_2160P-0577_crf_10_ss_00_t_20.0.mp4,140,0.3443,0.7371,5.2552,0.9437,0.0589
Vlog_2160P-0577_crf_10_ss_00_t_20.0.mp4,280,0.3505,0.5316,2.1509,0.7778,0.1342
Vlog_2160P-0577_crf_10_ss_00_t_20.0.mp4,420,0.3771,0.5926,2.0924,0.7109,0.1391
Vlog_2160P-0577_crf_10_ss_00_t_20.0.mp4,560,0.3121,0.3825,1.2126,0.36,0.096
Vlog_2160P-059c_crf_10_ss_00_t_20.0.mp4,0,0.4567,0.7918,4.8203,0.9683,0.0758
Vlog_2160P-059c_crf_10_ss_00_t_20.0.mp4,140,0.3552,0.6715,5.7073,0.9153,0.0621
Vlog_2160P-059c_crf_10_ss_00_t_20.0.mp4,280,0.4193,0.7392,4.7926,0.9483,0.0766
Vlog_2160P-059c_crf_10_ss_00_t_20.0.mp4,420,0.1947,0.3386,1.5835,0.8287,0.0895
Vlog_2160P-059c_crf_10_ss_00_t_20.0.mp4,560,0.3528,0.6147,3.3162,0.8118,0.0782
Vlog_2160P-09c9_crf_10_ss_00_t_20.0.mp4,0,0.2853,0.5393,2.6103,0.694,0.0743
Vlog_2160P-09c9_crf_10_ss_00_t_20.0.mp4,140,0.3999,0.6137,2.7287,0.7959,0.0957
Vlog_2160P-09c9_crf_10_ss_00_t_20.0.mp4,280,0.2862,0.6839,6.1434,0.9672,0.053
Vlog_2160P-09c9_crf_10_ss_00_t_20.0.mp4,420,0.365,0.4627,1.6194,0.5703,0.1198
Vlog_2160P-09c9_crf_10_ss_00_t_20.0.mp4,560,0.3143,0.5172,2.2076,0.7937,0.1307
Vlog_2160P-13fe_crf_10_ss_00_t_20.0.mp4,0,0.3631,0.725,3.482,0.9875,0.1018
Vlog_2160P-13fe_crf_10_ss_00_t_20.0.mp4,139,0.3933,0.7356,3.7654,0.9375,0.0807
Vlog_2160P-13fe_crf_10_ss_00_t_20.0.mp4,279,0.4168,0.6557,1.8117,0.5625,0.1001
Vlog_2160P-13fe_crf_10_ss_00_t_20.0.mp4,419,0.3036,0.3665,1.4744,0.4854,0.1219
Vlog_2160P-13fe_crf_10_ss_00_t_20.0.mp4,559,0.1581,0.0689,0.1985,0.1266,0.1198
Vlog_2160P-2b2d_crf_10_ss_00_t_20.0.mp4,0,0.4106,0.6071,2.1513,0.7823,0.108
Vlog_2160P-2b2d_crf_10_ss_00_t_20.0.mp4,139,0.2136,0.1588,0.4796,0.2246,0.1167
Vlog_2160P-2b2d_crf_10_ss_00_t_20.0.mp4,279,0.3331,0.6226,2.6972,0.8063,0.0719
Vlog_2160P-2b2d_crf_10_ss_00_t_20.0.mp4,419,0.3013,0.4129,1.389,0.4362,0.1155
Vlog_2160P-2b2d_crf_10_ss_00_t_20.0.mp4,559,0.2097,0.4289,2.4844,0.8689,0.1019
Vlog_2160P-4362_crf_10_ss_00_t_20.0.mp4,0,0.3932,0.7115,3.9652,0.9369,0.0736
Vlog_2160P-4362_crf_10_ss_00_t_20.0.mp4,140,0.3065,0.5918,3.7669,0.8554,0.0718
Vlog_2160P-4362_crf_10_ss_00_t_20.0.mp4,280,0.4564,0.7599,4.4281,0.9649,0.0723
Vlog_2160P-4362_crf_10_ss_00_t_20.0.mp4,420,0.4244,0.6152,3.847,0.7808,0.0673
Vlog_2160P-4362_crf_10_ss_00_t_20.0.mp4,560,0.4495,0.676,3.7338,0.8393,0.067
Vlog_2160P-4655_crf_10_ss_00_t_20.0.mp4,0,0.4184,0.6045,2.2049,0.694,0.1093
Vlog_2160P-4655_crf_10_ss_00_t_20.0.mp4,139,0.3215,0.4744,1.4452,0.4208,0.0918
Vlog_2160P-4655_crf_10_ss_00_t_20.0.mp4,279,0.3117,0.3474,0.9287,0.3102,0.1128
Vlog_2160P-4655_crf_10_ss_00_t_20.0.mp4,419,0.4186,0.6792,2.6859,0.7633,0.0754
Vlog_2160P-4655_crf_10_ss_00_t_20.0.mp4,559,0.3847,0.5619,2.2599,0.6,0.0754
Vlog_2160P-7324_crf_10_ss_00_t_20.0.mp4,0,0.3193,0.448,1.4687,0.5041,0.1041
Vlog_2160P-7324_crf_10_ss_00_t_20.0.mp4,140,0.281,0.3488,1.1631,0.4121,0.1175
Vlog_2160P-7324_crf_10_ss_00_t_20.0.mp4,280,0.4305,0.6298,2.2498,0.6647,0.0754
Vlog_2160P-7324_crf_10_ss_00_t_20.0.mp4,420,0.3256,0.4318,1.6944,0.4581,0.0754
Vlog_2160P-7324_crf_10_ss_00_t_20.0.mp4,560,0.1359,0.3648,2.5519,1.0,0.1484
Vlog_2160P-77d8_crf_10_ss_00_t_20.0.mp4,0,0.3021,0.5766,2.2669,0.7724,0.1142
Vlog_2160P-77d8_crf_10_ss_00_t_20.0.mp4,140,0.377,0.6029,2.5545,0.8073,0.1176
Vlog_2160P-77d8_crf_10_ss_00_t_20.0.mp4,280,0.2607,0.4182,1.8495,0.7552,0.162
Vlog_2160P-77d8_crf_10_ss_00_t_20.0.mp4,420,0.3198,0.4244,1.5801,0.5758,0.0874
Vlog_2160P-77d8_crf_10_ss_00_t_20.0.mp4,560,0.3086,0.4959,1.9283,0.6875,0.1026
Vlog_2160P-7b5c_crf_10_ss_00_t_20.0.mp4,0,0.3945,0.5375,1.7424,0.6265,0.1347
Vlog_2160P-7b5c_crf_10_ss_00_t_20.0.mp4,139,0.401,0.5879,2.3057,0.6833,0.1081
Vlog_2160P-7b5c_crf_10_ss_00_t_20.0.mp4,279,0.3622,0.4604,1.5814,0.6142,0.1341
Vlog_2160P-7b5c_crf_10_ss_00_t_20.0.mp4,419,0.3083,0.4241,1.4903,0.5394,0.1135
Vlog_2160P-7b5c_crf_10_ss_00_t_20.0.mp4,559,0.4113,0.6951,3.4144,0.9316,0.0984
